enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
4315,51,81,3,0,3,2,5,2,8,5,0,48,0
6501,13,90,3,0,3,2,5,21,8,6,4,63,1
12726,64,14,1,0,3,0,5,16,1,5,6,1,1
2805,19,49,3,0,3,0,5,21,4,5,0,134,0
7424,95,67,1,0,3,0,5,6,8,6,0,23,0
8073,103,91,3,0,3,0,5,3,5,5,4,130,0
17915,105,61,1,0,3,0,3,16,1,6,0,225,0
9266,64,14,3,1,0,5,6,13,8,6,5,9,1
1110,4,57,3,1,0,0,5,13,6,5,1,106,0
10930,13,90,1,0,2,0,0,1,8,6,0,49,0
3047,15,38,3,1,3,4,6,11,8,6,6,38,0
5500,5,85,1,1,1,0,5,20,8,6,0,37,1
3822,116,27,1,0,3,2,5,5,8,6,1,9,1
16342,5,85,1,0,3,2,2,21,1,5,0,105,0
14704,5,85,0,0,3,0,5,17,4,1,0,40,0
3814,93,21,3,0,3,0,5,16,4,1,0,28,0
12784,121,92,3,0,3,0,5,6,4,5,1,35,0
2980,13,90,3,0,3,0,5,0,0,5,0,36,0
2653,48,82,1,0,3,2,5,21,2,4,0,94,0
15761,80,5,1,1,3,0,5,15,3,4,4,6,1
16848,2,73,1,0,3,0,5,7,8,6,4,24,1
1518,65,80,3,0,0,0,5,19,1,0,4,25,0
15212,5,85,1,0,3,0,5,21,7,5,1,46,0
13941,48,82,1,0,3,0,5,21,1,5,4,170,0
16598,101,40,1,0,0,0,5,19,8,6,1,8,0
16326,95,67,1,0,3,2,5,2,3,5,0,35,0
12210,13,90,3,1,0,1,6,0,4,4,0,73,0
925,103,91,3,0,3,0,5,6,4,6,1,27,0
7516,64,14,3,1,3,0,4,0,4,5,6,11,1
14803,5,85,1,1,0,0,5,13,2,4,0,71,1
18771,49,85,1,0,3,0,5,21,2,5,3,27,1
255,5,85,1,0,3,0,5,2,3,5,1,50,0
8981,5,85,1,1,3,0,5,15,8,6,1,28,0
459,65,80,1,0,3,0,1,7,0,5,0,19,0
17842,79,12,3,1,0,1,6,11,8,6,6,20,1
4945,5,85,0,0,3,2,5,21,8,6,1,37,1
16298,83,41,1,0,1,0,5,12,8,6,4,45,1
4891,49,85,3,0,3,0,5,21,7,5,6,66,0
6733,64,14,3,0,0,0,5,19,6,2,0,32,1
8371,5,85,0,0,3,0,5,6,1,1,1,105,0
2539,5,85,3,1,3,1,6,13,8,6,6,89,0
18720,79,12,2,0,0,0,0,20,2,6,6,3,0
15370,48,82,1,1,0,3,5,15,6,4,0,12,1
4082,17,29,1,0,3,0,5,16,7,0,0,49,1
2588,5,85,1,0,3,0,5,21,8,6,0,11,1
12853,91,83,3,0,3,0,5,16,4,1,1,225,0
1686,30,78,1,0,3,2,3,21,1,5,4,113,0
5956,1,76,1,0,3,3,5,9,3,5,1,5,1
9790,6,88,1,1,0,1,6,13,8,6,0,101,0
12656,56,48,1,0,3,0,5,21,8,6,4,85,0
18823,64,14,1,0,3,2,5,15,8,6,0,40,1
2142,5,85,1,1,0,0,5,0,0,4,0,15,1
12720,11,8,1,0,3,0,5,11,0,5,0,47,1
9194,122,84,1,1,3,0,1,17,4,5,0,43,0
8286,64,14,3,0,3,0,5,13,3,5,2,56,1
18194,64,14,1,0,3,0,5,20,4,5,0,44,1
11365,4,57,1,1,3,0,1,11,8,6,1,36,1
10146,74,75,1,0,1,1,6,1,4,4,0,46,0
11462,5,85,1,0,3,0,5,21,1,5,4,147,0
18746,5,85,1,0,3,0,5,1,2,5,4,161,0
4555,82,74,3,1,0,0,5,18,8,6,0,19,0
3263,112,87,1,0,3,0,5,15,1,5,6,226,0
13608,64,14,1,1,0,2,5,18,8,6,4,19,1
15343,13,90,1,0,3,0,2,19,4,5,0,49,0
7152,64,14,1,0,3,2,5,15,1,5,0,13,0
4829,5,85,3,0,3,2,5,21,4,1,0,35,0
17047,83,41,1,0,3,0,5,5,8,6,4,15,1
16825,48,82,1,1,3,1,6,14,8,6,6,32,0
9979,5,85,1,1,1,1,6,17,8,6,0,171,0
163,64,14,1,0,0,0,5,13,8,6,0,2,1
9173,64,14,3,0,3,0,5,14,1,5,0,41,1
5375,5,85,1,0,3,2,5,21,7,5,4,169,0
3448,74,75,1,0,0,0,5,1,1,4,0,151,0
6019,5,85,3,1,3,2,2,15,8,2,3,17,0
17917,5,85,1,0,3,0,5,7,8,6,1,10,1
7136,64,14,1,1,3,0,5,0,4,5,0,8,1
5274,13,90,1,0,3,2,5,8,4,5,4,88,0
1178,5,85,1,0,3,2,5,4,1,5,3,1,0
5137,48,82,3,0,3,2,5,14,5,5,0,35,0
13212,49,85,1,0,3,0,5,7,8,6,3,16,0
981,5,85,1,0,3,0,5,2,4,5,0,46,0
10801,5,85,1,0,3,2,5,21,2,4,4,16,0
16571,64,14,1,0,3,2,5,19,4,5,4,94,1
3008,5,85,1,1,0,0,5,17,8,5,6,27,0
12013,103,91,0,0,0,2,5,16,8,6,0,43,0
10346,49,85,1,0,3,0,5,1,1,5,1,56,0
7886,5,85,1,0,3,0,5,3,4,5,1,88,0
5419,5,85,1,0,3,0,5,18,1,5,4,39,0
3762,99,72,3,0,1,2,5,1,1,6,2,6,0
5202,101,40,1,0,1,1,6,4,6,5,3,89,0
7840,13,90,3,1,0,0,5,19,2,2,1,99,0
13033,5,85,3,1,1,0,5,14,3,4,5,12,0
1603,112,87,1,0,3,2,5,21,1,5,1,25,0
4135,47,64,3,1,1,0,5,18,3,5,1,10,0
2289,5,85,1,1,3,0,5,21,8,6,4,17,1
7344,94,56,0,0,3,0,5,2,0,5,1,110,0
6704,0,65,1,0,3,0,5,13,4,5,1,75,0
11428,5,85,3,1,0,0,5,22,3,6,5,19,1
6099,48,82,3,0,3,3,5,21,3,5,0,57,0
9491,5,85,1,0,3,0,5,6,5,5,3,19,0
13606,47,64,1,1,0,0,5,16,8,6,4,150,0
12196,64,14,3,0,3,0,5,14,4,0,5,11,1
11119,30,78,1,0,3,2,5,19,0,1,0,94,0
8865,13,90,1,1,3,4,6,15,8,6,6,161,0
18988,78,60,1,0,3,0,5,21,8,6,4,3,0
18983,5,85,0,0,3,0,5,4,1,5,0,6,0
9996,77,48,0,0,3,0,5,15,4,5,0,115,0
4187,122,84,1,0,3,0,5,16,4,1,0,11,0
14781,103,91,1,0,3,2,5,21,8,6,4,152,0
2364,5,85,1,0,3,0,5,18,4,5,2,64,0
11977,120,89,1,1,3,0,4,21,8,6,1,49,0
10906,49,85,1,0,3,0,5,21,4,5,0,43,0
5486,5,85,1,0,3,0,5,21,6,5,1,28,0
14858,49,85,1,0,3,0,5,6,8,6,2,13,1
14157,5,85,1,1,0,2,5,4,2,4,1,61,0
8514,64,14,1,0,3,0,5,4,0,1,0,105,0
897,122,84,3,0,3,2,5,21,4,5,1,38,0
7781,48,82,3,0,3,0,5,18,4,5,4,65,0
5897,64,14,1,0,3,0,5,15,4,5,6,98,0
13234,69,66,1,0,3,1,6,1,0,0,2,75,0
17946,30,78,1,0,3,2,5,2,1,1,0,47,0
16910,95,67,3,0,3,2,5,5,4,5,3,53,0
6275,95,67,3,0,1,2,5,16,8,6,6,11,0
15226,5,85,1,0,3,0,5,20,2,5,0,31,0
2217,64,14,1,1,2,2,5,14,6,5,0,75,1
12179,4,57,1,0,3,0,5,21,1,5,3,81,0
17358,64,14,3,1,3,2,5,21,5,6,0,218,1
9655,11,8,3,0,1,0,5,20,8,4,0,19,1
2859,5,85,0,1,3,2,2,18,8,6,3,18,1
9585,5,85,3,0,3,0,5,14,1,6,0,130,0
1329,65,80,1,1,3,2,5,5,4,1,0,68,0
17592,5,85,1,0,3,0,5,10,7,5,4,86,0
2585,30,78,1,0,3,2,5,17,7,5,0,33,0
15555,47,64,1,0,0,1,6,14,8,6,1,140,0
353,48,82,1,0,3,0,5,5,2,5,1,18,0
13640,49,85,1,1,2,5,6,11,8,6,6,82,0
5315,13,90,1,0,3,3,5,21,3,5,1,15,0
7121,116,27,1,0,1,0,5,17,1,5,0,226,0
60,89,70,1,1,1,0,5,3,8,6,3,80,0
6919,5,85,1,0,3,0,5,8,1,5,3,66,0
10942,51,81,3,0,3,2,5,1,1,6,6,75,0
10685,13,90,3,0,3,2,5,16,7,5,0,14,0
7881,94,56,1,0,0,0,5,16,2,5,6,148,0
1506,116,27,1,0,3,0,5,4,7,1,0,227,1
129,5,85,1,1,0,0,5,16,4,4,1,184,0
6550,85,77,1,1,0,1,6,13,8,6,6,73,0
9784,49,85,1,1,3,5,6,13,8,6,5,52,0
701,49,85,1,1,3,0,5,4,3,5,4,29,0
3932,70,91,3,0,3,2,5,2,0,5,4,71,0
17505,13,90,1,0,3,0,5,7,4,5,2,176,1
12556,49,85,1,0,3,0,5,10,8,6,0,63,0
10109,65,80,1,0,0,1,6,13,3,5,1,28,0
10162,13,90,1,0,3,3,5,12,5,5,0,30,0
9166,64,14,1,0,0,0,5,14,4,5,0,42,1
13373,23,39,1,1,0,0,5,1,8,6,0,38,1
16620,70,91,1,0,3,2,5,21,3,5,4,21,0
10043,59,59,0,0,3,0,5,15,7,1,0,15,0
292,122,84,1,0,3,0,5,21,7,5,4,47,0
8017,48,82,1,1,0,0,5,11,4,5,0,12,0
17461,91,83,0,1,3,0,4,13,8,6,4,97,1
17029,5,85,3,0,3,0,5,21,2,4,4,90,0
15113,11,8,3,1,3,0,5,11,7,5,0,19,1
15308,5,85,1,0,3,0,5,6,5,2,0,190,0
16148,13,90,3,1,0,0,5,0,4,5,0,85,0
2756,5,85,1,0,3,2,2,15,3,5,0,240,0
12930,48,82,1,0,3,0,5,14,4,6,0,180,0
8781,64,14,1,0,3,0,5,16,0,5,6,21,1
12083,64,14,1,0,0,0,5,11,4,5,0,8,0
15143,5,85,1,0,3,0,5,18,4,5,0,21,0
18925,99,72,1,0,3,0,5,2,0,5,1,41,0
4703,5,85,3,1,2,1,6,11,8,6,6,45,0
2574,95,67,1,1,3,0,5,11,8,6,0,55,1
13004,57,43,3,0,2,0,5,7,8,6,4,36,1
14853,5,85,1,1,0,0,5,0,2,4,0,9,1
3162,6,88,1,0,3,0,5,15,0,5,6,48,0
19036,5,85,1,0,3,0,5,8,5,5,1,41,0
1326,89,70,1,0,0,2,5,16,8,6,0,182,0
9348,6,88,3,0,3,0,5,2,3,5,0,42,0
12202,4,57,1,0,3,0,5,21,0,5,0,27,0
6403,103,91,3,1,0,0,5,20,7,5,0,150,0
13330,64,14,1,1,3,1,6,20,8,6,6,90,1
8590,5,85,1,0,3,0,5,5,7,5,4,60,0
6121,61,23,1,0,3,0,5,21,8,6,0,82,0
18128,95,67,1,0,0,1,6,7,3,5,4,13,0
14610,5,85,1,0,1,0,5,21,8,6,4,51,0
3119,95,67,1,0,3,2,5,13,4,0,1,22,0
17944,85,77,1,0,3,0,5,2,4,5,4,215,0
1441,31,62,1,0,3,2,5,21,8,6,4,9,0
17413,5,85,1,1,2,0,5,4,0,5,4,38,1
11584,121,92,1,0,3,1,6,12,8,6,6,145,0
10234,95,67,1,1,3,4,6,0,8,6,0,167,0
3164,115,38,0,0,3,2,5,17,4,5,1,188,0
8105,64,14,1,0,3,2,5,7,1,5,0,142,0
15167,5,85,1,0,3,0,5,1,3,5,4,26,0
10851,5,85,1,0,3,0,5,5,1,5,1,190,0
13597,17,29,1,0,3,0,5,14,8,6,1,183,1
13250,5,85,1,0,3,0,5,21,2,5,4,22,1
15971,11,8,3,0,3,0,5,14,8,6,0,35,1
5767,69,66,1,0,3,2,5,21,4,5,4,6,0
10904,122,84,0,0,3,3,5,21,6,4,4,3,0
7999,48,82,1,0,3,0,5,6,3,5,4,48,0
12360,64,14,1,0,0,2,5,11,1,5,0,12,0
13351,49,85,3,0,3,0,5,21,8,6,1,107,0
6345,74,75,1,0,1,0,5,6,1,5,2,97,0
16573,64,14,1,1,3,2,5,11,1,5,1,184,0
13644,116,27,3,1,3,0,5,18,8,6,0,90,1
18364,5,85,0,1,3,0,5,15,0,0,0,33,1
4081,64,14,3,0,3,0,5,3,2,5,1,7,0
1965,101,40,1,0,3,2,5,14,4,2,0,75,0
2667,39,9,1,0,0,0,5,14,8,6,0,42,1
14439,13,90,1,0,3,2,5,21,3,5,0,4,0
3373,116,27,1,0,3,0,5,15,1,6,1,5,1
7089,64,14,1,1,3,2,5,4,3,5,0,51,1
15473,13,90,3,1,3,0,5,14,8,6,3,31,0
4704,5,85,1,0,3,4,6,21,1,5,4,18,1
14265,80,5,3,1,3,0,5,11,8,6,0,29,1
4832,13,90,1,0,3,2,5,19,4,5,0,146,1
18407,5,85,3,0,3,0,5,18,7,5,0,69,0
6525,5,85,3,0,3,0,5,21,8,6,1,26,1
6183,102,13,1,0,0,2,2,13,4,5,0,20,1
15764,13,90,1,0,3,0,4,6,2,5,0,141,0
11603,64,14,0,1,3,0,5,11,8,6,0,29,1
12070,116,27,3,0,0,0,5,17,4,1,0,145,0
2208,49,85,1,0,3,2,5,21,1,5,4,28,0
7752,30,78,1,0,2,0,5,16,1,2,0,239,0
7208,13,90,1,0,3,0,0,11,7,0,1,47,0
7093,13,90,1,1,3,1,6,11,8,6,0,47,0
9928,49,85,1,0,3,0,5,21,0,5,4,67,0
15254,5,85,1,0,1,0,5,2,2,2,0,155,0
9040,13,90,1,0,3,2,5,21,0,1,3,151,0
3459,49,85,1,0,3,1,6,21,1,5,4,20,1
2222,13,90,1,0,1,0,5,9,2,5,6,125,0
4592,48,82,1,1,3,0,5,19,0,5,3,20,0
3870,112,87,1,1,1,0,5,21,8,6,4,6,0
9764,112,87,1,1,3,2,5,13,2,4,0,45,1
16630,5,85,1,0,3,0,5,3,5,5,0,180,0
6417,5,85,0,0,3,0,5,13,3,5,0,97,0
16282,48,82,3,0,3,0,5,1,0,5,3,11,0
10818,5,85,3,0,3,0,5,18,1,6,0,71,0
19091,4,57,1,0,1,1,6,8,4,5,3,19,0
14621,5,85,1,0,0,0,5,15,7,0,0,53,0
16438,103,91,1,1,3,2,5,3,7,0,3,27,0
17253,5,85,1,1,0,1,6,15,8,6,0,31,1
16851,5,85,1,1,0,0,5,11,8,4,0,49,1
12011,103,91,1,0,3,0,5,6,1,5,2,13,1
5514,49,85,1,0,3,0,4,8,3,4,4,92,0
16537,91,83,1,0,3,1,6,21,2,5,1,185,0
9372,13,90,1,0,3,2,5,21,0,5,4,55,0
15570,13,90,1,1,0,0,5,15,8,6,6,22,0
5520,5,85,1,0,3,2,5,5,1,5,2,80,0
4811,50,45,1,0,0,0,5,15,8,6,3,39,1
11320,48,82,3,0,3,0,5,17,2,2,0,20,0
1537,64,14,3,0,3,0,5,14,7,5,1,35,1
7306,83,41,1,0,0,2,5,6,5,4,1,108,0
18346,5,85,1,0,1,0,5,2,3,5,3,35,1
7735,50,45,3,1,3,0,1,11,4,5,0,25,0
2251,89,70,2,0,0,2,5,1,5,5,4,35,0
3478,4,57,3,1,3,0,5,20,8,6,4,138,1
13636,112,87,3,0,3,0,4,21,1,5,4,147,0
186,85,77,1,0,3,1,6,21,5,5,4,36,0
12952,64,14,0,0,3,0,5,13,5,5,0,21,1
3264,13,90,3,0,3,0,5,21,8,6,5,91,0
9057,5,85,1,0,3,0,5,18,4,5,0,187,0
10697,64,14,1,0,3,0,5,20,2,5,0,58,0
18903,103,91,1,1,3,0,5,5,6,4,0,25,0
12599,5,85,1,0,3,0,5,21,8,5,4,155,0
8024,5,85,1,0,3,0,5,15,8,6,1,33,1
8381,30,78,3,0,0,2,5,18,3,5,1,205,0
5332,5,85,3,0,3,0,5,13,4,5,0,169,0
14675,13,90,1,0,3,1,6,6,3,5,0,38,0
12237,13,90,1,0,3,2,5,21,8,6,4,22,0
13497,114,89,1,1,0,1,6,15,8,6,6,76,0
72,5,85,1,0,3,2,5,21,3,5,1,33,1
17970,5,85,1,0,3,0,5,7,3,5,0,16,0
6955,37,36,1,0,3,0,5,6,5,6,1,76,1
717,13,90,1,0,0,2,5,6,5,5,4,77,0
3311,99,72,3,0,3,2,2,11,6,5,0,25,0
18639,5,85,1,0,3,0,5,21,3,5,2,57,0
18405,5,85,1,0,3,0,2,14,4,5,1,76,0
17961,65,80,0,0,3,0,5,14,3,5,0,8,0
739,5,85,3,1,0,0,5,15,8,6,6,46,0
15176,5,85,1,0,3,0,5,21,8,6,1,122,0
6333,51,81,1,0,3,2,5,21,7,0,0,22,0
11070,114,89,3,0,3,0,5,1,1,1,3,20,0
5659,24,7,3,1,0,0,5,11,8,6,0,39,1
14290,11,8,1,0,3,0,5,14,6,4,1,28,1
4902,15,38,1,0,3,4,6,21,7,1,0,0,0
13299,85,77,1,0,3,1,6,7,6,5,1,104,0
15783,11,8,1,0,1,0,5,8,0,1,0,96,0
838,64,14,1,1,0,0,5,13,8,5,6,20,1
2039,48,82,0,0,3,3,5,21,7,5,4,140,0
6697,11,8,1,1,3,1,6,20,8,6,6,67,1
4676,64,14,1,0,3,0,5,16,0,0,0,25,1
16390,48,82,1,1,3,1,6,14,8,6,1,26,1
4513,5,85,3,0,3,2,5,4,3,5,5,89,0
3295,101,40,1,0,3,0,5,18,1,5,1,100,0
6258,48,82,1,0,3,0,5,21,4,5,4,53,0
76,95,67,1,0,3,0,2,0,7,6,0,18,0
4757,5,85,1,0,3,0,5,16,2,2,0,20,0
671,5,85,1,0,3,2,5,21,3,5,4,41,0
13751,64,14,1,0,3,0,5,9,4,5,4,216,0
12793,13,90,1,0,3,1,6,8,1,5,1,27,0
1485,42,27,1,1,3,2,2,20,8,6,1,49,0
15700,83,41,1,0,3,0,5,1,1,5,3,88,1
3588,49,85,1,1,0,1,6,18,1,4,1,47,0
1102,95,67,1,0,3,0,5,6,1,2,0,20,0
9781,64,14,3,1,2,1,6,11,8,6,0,87,0
10180,5,85,1,0,3,0,5,6,1,5,3,74,1
16656,47,64,1,1,0,1,6,16,8,6,6,228,0
896,5,85,1,0,3,0,5,1,6,2,3,11,0
14348,48,82,0,0,1,0,3,7,7,5,0,44,0
956,5,85,1,1,3,2,5,21,8,6,4,6,1
15075,83,41,1,0,3,1,6,14,5,5,3,30,0
5651,122,84,3,0,3,2,5,8,4,5,0,5,0
17495,64,14,1,0,3,0,5,14,7,0,0,61,1
1618,7,53,1,0,1,0,5,15,4,6,0,27,0
3082,64,14,3,0,3,2,5,17,7,0,1,153,0
18019,48,82,1,0,3,0,5,15,3,5,0,53,0
1253,64,14,3,0,3,0,5,13,2,5,1,85,0
7489,37,36,1,0,3,0,5,17,4,1,2,27,0
4754,5,85,1,0,3,0,5,15,2,5,2,75,0
14503,64,14,1,0,2,2,5,6,4,5,4,180,1
13124,13,90,3,1,3,1,6,20,8,6,0,2,0
8936,5,85,3,1,3,5,6,16,8,6,6,7,0
1487,13,90,1,0,3,2,5,8,1,5,4,101,0
7905,101,40,1,0,3,0,5,4,1,4,4,8,0
1941,64,14,1,1,0,1,6,11,8,6,6,164,0
17182,64,14,3,0,3,0,5,11,4,2,1,85,1
18140,13,90,1,0,3,0,5,6,2,5,1,42,0
8367,13,90,0,0,2,2,5,1,0,1,0,37,0
7151,64,14,1,0,3,2,5,17,6,5,0,91,0
5993,48,82,1,0,3,0,5,9,4,5,4,38,0
2074,5,85,1,0,3,0,5,21,8,6,4,171,1
17767,5,85,1,1,3,0,5,21,8,6,3,15,0
13423,55,71,1,1,3,5,6,11,8,6,6,52,0
16459,61,23,1,1,1,0,5,21,6,5,4,34,0
7455,61,23,3,1,0,0,5,0,8,6,0,220,1
18728,83,41,1,0,3,0,5,10,4,5,6,63,0
15435,48,82,3,1,3,4,6,11,8,6,6,146,0
2055,13,90,2,0,3,1,6,5,4,1,3,69,0
15095,7,53,2,0,3,1,6,17,8,6,1,24,0
9617,5,85,0,0,3,2,0,15,6,4,0,29,0
10625,11,8,1,0,3,2,5,17,4,5,0,69,0
5736,5,85,3,0,3,0,5,6,3,6,0,109,1
4488,101,40,1,0,0,0,5,3,8,6,1,55,0
9328,64,14,3,0,1,2,5,13,5,5,0,54,1
6668,42,27,1,0,3,2,5,18,4,5,0,36,0
7708,85,77,1,0,3,2,5,9,8,6,0,95,0
12918,48,82,1,0,3,2,2,14,3,5,0,20,0
11260,48,82,1,0,3,2,5,9,2,5,0,20,0
14272,64,14,1,1,0,0,5,15,8,6,0,119,1
2579,5,85,1,0,3,0,5,17,4,5,1,14,0
6610,74,75,1,0,3,0,5,6,2,5,4,59,0
4182,5,85,1,0,3,1,6,16,8,6,2,40,0
11581,64,14,1,0,3,0,5,19,6,5,0,20,1
7655,96,68,3,0,3,0,5,1,4,5,0,87,0
8332,64,14,1,0,3,0,4,0,7,5,6,18,1
2466,103,91,1,0,3,0,5,14,7,0,0,41,0
7534,99,72,3,1,2,1,6,2,8,6,6,192,0
3111,84,3,3,0,3,0,5,18,7,5,0,10,0
5399,5,85,1,0,3,2,5,5,3,5,3,161,1
4514,48,82,3,0,0,0,5,11,8,6,5,13,0
9978,5,85,3,1,3,0,5,21,8,6,0,55,0
15438,13,90,3,0,3,0,5,7,4,5,4,39,0
18511,2,73,1,1,3,0,5,13,8,6,0,100,1
15185,81,30,1,1,2,4,6,11,8,6,0,39,1
8199,26,60,3,0,1,1,6,15,0,5,1,26,0
210,70,91,1,0,3,2,5,19,5,4,2,137,0
11151,64,14,1,0,3,2,5,16,8,6,1,155,1
9489,101,40,0,0,3,5,6,11,4,6,0,16,0
2655,41,24,3,0,3,0,5,10,8,5,6,93,0
17374,61,23,1,1,0,0,5,11,8,5,6,12,1
11808,5,85,1,1,3,1,6,11,8,6,6,184,0
2826,5,85,1,0,3,0,5,21,8,6,3,102,0
7167,94,56,0,0,3,2,5,6,3,5,2,24,0
2616,85,77,1,1,2,5,6,21,8,6,6,5,0
11620,30,78,1,0,3,2,5,6,8,6,4,23,0
4568,26,60,3,0,3,2,5,2,0,5,4,16,0
6248,13,90,1,0,3,0,5,3,4,1,0,233,0
1711,6,88,3,0,1,0,5,19,7,0,6,59,0
7920,39,9,1,1,0,0,5,14,8,6,0,21,0
4001,64,14,3,0,0,2,5,15,5,5,1,54,0
3678,1,76,1,0,3,2,5,6,1,4,0,3,0
15120,29,27,0,1,2,1,6,13,8,6,6,34,0
3495,64,14,1,0,1,0,5,13,7,5,6,65,0
10405,46,44,3,1,0,0,5,17,8,6,0,53,0
15214,13,90,1,0,0,1,6,19,4,5,0,6,0
15135,61,23,1,0,3,0,5,17,0,6,0,10,0
6914,122,84,1,0,3,0,5,5,8,6,1,51,0
4052,5,85,3,0,3,0,5,11,4,5,0,11,0
13866,22,1,3,1,2,1,6,22,7,0,0,37,0
15080,5,85,1,1,3,0,3,21,8,6,4,47,0
18173,22,1,3,0,0,2,4,21,0,1,1,131,0
9352,48,82,2,0,3,0,5,2,3,5,0,16,0
16402,48,82,1,0,3,0,5,21,8,4,0,49,0
7930,5,85,1,0,3,0,5,7,4,5,0,57,0
10284,63,55,0,0,3,0,5,21,3,5,1,78,0
15771,2,73,1,0,3,0,5,21,2,5,4,37,0
10030,64,14,1,1,0,0,5,13,8,6,6,60,1
3364,13,90,1,1,0,0,5,3,8,6,3,189,0
1785,64,14,1,0,3,0,5,15,4,5,0,65,0
1118,70,91,1,1,3,1,6,11,1,3,1,15,0
5193,64,14,3,1,0,0,5,13,8,6,0,21,1
1376,94,56,3,0,0,0,5,18,5,5,0,49,1
16333,13,90,1,0,3,1,6,6,0,5,4,52,0
11747,29,27,2,1,0,1,6,19,8,6,0,61,1
16383,64,14,1,0,0,0,5,9,8,6,1,43,1
11924,5,85,1,1,3,3,5,6,1,2,0,8,1
5122,70,91,1,1,3,1,6,13,1,6,2,54,0
17012,106,13,1,0,3,0,5,13,7,0,0,94,0
494,5,85,3,1,3,0,5,19,8,6,1,42,0
11705,6,88,3,0,3,2,1,21,8,6,4,10,0
10875,5,85,1,0,3,0,5,21,2,5,4,55,0
7354,50,45,3,1,1,2,5,19,1,5,0,181,1
15163,13,90,1,0,3,0,5,3,1,5,1,91,0
15129,49,85,1,0,3,0,5,6,7,5,4,19,0
7445,44,10,1,0,1,0,5,17,2,5,0,100,0
1745,36,31,3,0,3,0,5,12,8,6,4,36,0
11475,64,14,3,1,0,1,6,11,8,6,6,71,0
9102,5,85,1,0,3,2,5,22,3,5,0,133,0
8320,65,80,3,1,3,0,5,21,2,4,0,33,0
11878,5,85,3,0,0,2,5,1,0,1,0,103,0
1192,64,14,1,0,3,0,5,9,8,6,4,21,0
12835,13,90,1,0,0,1,6,14,1,5,0,91,0
8528,64,14,3,0,0,0,5,20,5,5,0,13,0
9501,48,82,1,1,3,0,2,21,7,5,4,33,0
18699,4,57,1,0,3,2,5,21,5,5,3,98,0
14801,48,82,1,1,3,4,6,11,8,6,6,13,0
3044,51,81,1,0,3,2,5,16,8,6,0,106,0
14180,64,14,3,1,1,2,5,4,8,6,0,38,1
16779,78,60,1,0,3,0,5,21,4,5,4,148,0
3985,14,52,1,0,3,0,5,11,8,6,6,22,1
3935,6,88,1,0,3,0,5,15,0,5,4,33,0
6208,5,85,1,0,3,0,5,21,1,5,2,151,0
12733,64,14,3,0,3,0,5,13,7,5,0,27,1
17074,2,73,1,0,3,1,6,13,4,5,0,25,0
14278,82,74,1,0,3,0,5,21,1,5,1,5,1
13674,64,14,3,1,3,0,5,18,3,5,6,161,0
8690,5,85,1,0,3,0,5,3,8,6,0,164,0
16970,82,74,1,0,3,0,5,2,3,5,3,37,0
3371,95,67,3,0,3,2,5,6,5,5,1,29,0
18069,5,85,3,0,3,2,5,9,5,5,4,57,1
6983,79,12,0,1,0,0,5,14,8,6,1,144,0
12357,64,14,0,0,3,0,5,13,3,5,0,184,0
290,49,85,1,0,3,0,5,21,6,5,4,72,0
10069,64,14,1,0,3,0,5,14,8,6,0,116,1
5152,64,14,3,0,3,0,5,21,8,6,4,68,1
12199,11,8,3,0,3,0,5,5,8,6,0,9,0
17773,64,14,3,1,1,0,5,17,2,5,3,83,1
11575,49,85,3,0,3,2,5,21,3,4,4,39,0
3444,5,85,1,0,3,0,5,3,5,5,0,71,0
13645,64,14,1,0,0,1,6,17,8,6,0,61,1
13360,48,82,1,0,3,2,5,19,2,5,0,81,0
4601,64,14,1,1,0,1,6,19,8,6,6,47,1
15260,5,85,1,0,3,0,5,6,1,5,3,9,0
6242,13,90,0,1,0,1,6,1,0,0,0,73,1
9628,5,85,3,1,0,0,5,16,8,6,0,89,1
4027,5,85,1,0,3,2,5,9,5,5,4,14,0
2304,5,85,1,0,3,0,5,21,4,5,1,120,0
11590,64,14,1,0,3,0,4,19,3,5,4,129,1
3182,64,14,1,1,0,0,5,15,8,5,6,5,1
10064,11,8,1,0,3,0,5,1,0,5,4,12,0
12715,13,90,3,0,0,2,5,15,7,0,0,23,0
3406,15,38,1,0,0,1,6,15,8,6,6,31,0
11300,49,85,0,0,3,0,5,10,6,5,4,36,0
10003,49,85,1,0,0,0,5,2,8,6,0,32,0
567,77,48,1,0,3,1,6,10,8,6,0,71,0
8995,99,72,1,1,0,0,4,11,8,6,0,42,1
9816,64,14,3,0,1,0,5,13,0,5,1,14,0
10640,48,82,1,0,3,0,5,15,8,5,2,201,0
4144,5,85,1,0,3,0,2,16,0,5,0,20,1
6061,50,45,3,1,0,0,5,13,8,6,0,92,1
19033,13,90,1,1,3,3,5,21,8,6,4,23,0
14988,5,85,1,1,3,0,1,6,4,4,0,106,1
11651,64,14,1,0,3,0,5,17,6,5,6,65,0
13209,49,85,1,0,3,1,6,17,0,5,1,176,0
7800,5,85,3,1,3,0,5,17,8,6,0,183,0
6749,13,90,1,0,3,0,5,21,5,5,2,11,0
336,49,85,1,0,3,0,1,21,8,6,4,30,1
17087,5,85,1,0,3,0,5,6,8,6,4,64,1
14101,106,13,3,1,3,4,6,20,8,6,0,33,1
